deployment_id,deployment_timestamp,split,risk_level,repo_domain,candidate_type,primary_service,branch_type,workflow_kind,hour,day_of_week,is_weekend,is_friday,is_off_hours,is_deployment_intent,run_attempt,commit_age_hours,commit_parent_count,additions,deletions,code_churn,changed_files,file_extension_entropy,service_area_count,service_criticality,is_database_migration,is_infrastructure_change,is_dependency_change,is_config_change,is_security_change,is_test_change,test_to_source_file_ratio,is_docs_only,has_lockfile_change,is_hotfix,is_revert,is_breaking_change,deployments_7d,deployments_30d,recent_change_velocity_7d,past_failed_runs_7d,past_failure_rate_30d,past_incidents_14d,past_rollbacks_30d,time_since_last_deployment_hours,actor_prior_deployments,actor_prior_failure_rate,service_deployments_30d,service_incident_rate_30d,on_call_available,expected_on_call_response_minutes,on_call_load_24h
kubernetes/kubernetes:25017942081,2026-04-27 20:30:52+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,20,0,0,0,1,1,1,0.001388888888888889,2,70,78,148,28,1.2995,4,5,0,1,1,0,1,0,0.0,0,1,0,0,0,8,10,101806.0,0,0.0,8,7,3.701111111111111,70.0,0.014285714285714285,8,0.875,1,33.0,1
kubernetes/kubernetes:25109985352,2026-04-29 12:53:29+00:00,train,Medium,platform,mainline_delivery_proxy,database,main,other,12,2,0,0,0,0,1,0.0016666666666666668,2,16,10,26,9,2.9477,1,5,1,0,1,0,0,0,0.0,0,1,0,0,0,9,11,101954.0,0,0.0,8,8,40.37694444444445,71.0,0.014084507042253521,1,1.0,1,18.0,0
kubernetes/kubernetes:25177718211,2026-04-30 16:43:32+00:00,train,Medium,platform,mainline_delivery_proxy,database,main,other,16,3,0,0,0,0,1,0.0019444444444444444,2,10,16,26,9,2.9477,1,5,1,0,1,0,0,0,0.0,0,1,0,1,0,7,12,23256.0,0,0.0,9,9,27.83416666666667,72.0,0.013888888888888888,2,1.0,1,18.0,0
kubernetes/kubernetes:25332890376,2026-05-04 17:20:58+00:00,train,Medium,platform,explicit_deployment_intent,database,main,deployment,17,0,0,0,0,1,1,0.0016666666666666668,2,310,155,465,70,1.6501,6,5,1,1,1,0,1,0,0.0,0,1,0,0,0,3,13,200.0,0,0.0,10,10,96.62388888888889,73.0,0.0136986301369863,3,1.0,1,18.0,0
kubernetes/kubernetes:25338249692,2026-05-04 19:14:27+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,19,0,0,0,0,1,1,0.001388888888888889,2,245,226,471,27,1.7144,3,5,0,1,1,0,1,0,0.0,0,1,0,0,0,4,14,665.0,0,0.0,11,11,1.8913888888888888,74.0,0.013513513513513514,9,0.8888888888888888,1,21.0,1
kubernetes/kubernetes:25402966265,2026-05-05 21:20:36+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,21,1,0,0,1,1,1,0.0016666666666666668,2,389,1361,1750,66,1.5986,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,4,15,988.0,0,0.0,12,12,26.1025,75.0,0.013333333333333334,10,0.9,1,30.0,0
kubernetes/kubernetes:25427716525,2026-05-06 09:38:26+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,9,2,0,0,0,1,1,0.001388888888888889,2,2598,2132,4730,96,2.124,5,5,0,1,1,1,1,0,0.0,0,1,0,0,0,5,16,2738.0,0,0.0,13,13,12.297222222222222,76.0,0.013157894736842105,11,0.9090909090909091,1,21.0,1
kubernetes/kubernetes:25451397452,2026-05-06 17:42:27+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,17,2,0,0,0,1,1,0.001388888888888889,2,95,118,213,60,1.1054,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,5,17,7442.0,0,0.0,13,13,8.066944444444445,77.0,0.012987012987012988,12,0.8333333333333334,0,109.47,2
kubernetes/kubernetes:25554922411,2026-05-08 12:13:23+00:00,train,Medium,platform,explicit_deployment_intent,infrastructure,main,deployment,12,4,0,1,0,1,1,0.0019444444444444444,2,251,53,304,19,2.0632,2,4,0,1,1,0,0,0,0.0,0,1,0,0,0,5,18,7629.0,0,0.0,10,13,42.51555555555556,78.0,0.01282051282051282,1,1.0,1,18.0,0
kubernetes/kubernetes:25608920092,2026-05-09 18:43:22+00:00,train,High,platform,explicit_deployment_intent,database,main,deployment,18,5,1,0,0,1,1,0.001388888888888889,2,10873,5623,16496,127,1.6783,7,5,1,1,1,0,1,1,0.115,0,1,0,0,0,6,19,7933.0,0,0.0,10,13,30.49972222222222,79.0,0.012658227848101266,4,1.0,0,103.45,0
kubernetes/kubernetes:25610578929,2026-05-09 20:05:23+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,20,5,1,0,1,1,1,0.0016666666666666668,2,5679,214,5893,138,0.1856,3,5,0,1,1,0,1,1,3.0,0,0,0,0,0,7,20,24429.0,0,0.0,11,14,1.3669444444444445,80.0,0.0125,13,0.8461538461538461,1,40.0,1
kubernetes/kubernetes:25668142964,2026-05-11 11:45:56+00:00,train,Low,platform,mainline_delivery_proxy,shared_platform,main,other,11,0,0,0,0,0,1,0.0016666666666666668,2,0,13,13,2,1.0,1,3,0,0,1,0,0,0,0.0,0,1,0,0,0,8,21,30322.0,0,0.0,11,15,39.67583333333334,81.0,0.012345679012345678,0,0.0,1,18.0,0
kubernetes/kubernetes:25703936008,2026-05-11 23:42:14+00:00,train,Medium,platform,explicit_deployment_intent,api_backend,main,deployment,23,0,0,0,1,1,1,0.001388888888888889,2,147,106,253,13,1.352,3,4,0,1,1,0,0,1,0.3,0,0,0,0,0,7,22,29399.0,0,0.0,10,15,11.938333333333333,82.0,0.012195121951219513,0,0.0,1,33.0,1
kubernetes/kubernetes:25772138838,2026-05-13 01:18:34+00:00,train,High,platform,explicit_deployment_intent,database,main,deployment,1,2,0,0,1,1,1,0.001388888888888889,2,2289,7434,9723,129,1.8333,6,5,1,1,1,0,1,0,0.0,0,1,0,1,0,7,23,27902.0,0,0.0,11,16,25.605555555555554,83.0,0.012048192771084338,5,1.0,1,30.0,0
kubernetes/kubernetes:25812914124,2026-05-13 16:40:05+00:00,train,High,platform,explicit_deployment_intent,database,main,deployment,16,2,0,0,0,1,1,0.004722222222222222,2,1142,1127,2269,300,0.8612,5,5,1,1,1,1,1,1,0.0453,0,1,0,0,0,7,24,32895.0,0,0.0,11,17,15.358611111111111,84.0,0.011904761904761904,6,1.0,1,21.0,1
kubernetes/kubernetes:26121957327,2026-05-19 20:01:51+00:00,train,Medium,platform,mainline_delivery_proxy,identity_security,main,other,20,1,0,0,1,0,1,0.0016666666666666668,2,1766,3535,5301,42,0.7554,3,5,0,1,1,1,1,1,0.05,0,1,0,0,0,2,23,11992.0,0,0.0,9,16,147.36277777777778,85.0,0.011764705882352941,12,0.8333333333333334,1,30.0,0
kubernetes/kubernetes:26129050465,2026-05-19 22:25:58+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,22,1,0,0,1,1,1,0.001388888888888889,2,93,106,199,60,1.2821,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,3,24,17293.0,0,0.0,9,17,2.4019444444444447,86.0,0.011627906976744186,13,0.8461538461538461,0,122.98,1
kubernetes/kubernetes:26135878820,2026-05-20 01:35:52+00:00,train,Low,platform,mainline_delivery_proxy,observability,main,other,1,2,0,0,1,0,1,0.001388888888888889,2,143,23,166,15,1.0389,1,3,0,0,1,0,0,0,0.0,0,1,0,0,0,3,25,7769.0,0,0.0,10,18,3.165,87.0,0.011494252873563218,0,0.0,1,36.0,2
kubernetes/kubernetes:26306105489,2026-05-22 18:51:56+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,18,4,0,1,0,1,1,0.2822222222222222,2,9744,26237,35981,200,1.6719,6,5,0,1,1,0,1,0,0.0,0,1,0,0,0,3,26,5666.0,0,0.0,9,18,65.26777777777778,88.0,0.011363636363636364,14,0.8571428571428571,1,18.0,0
kubernetes/kubernetes:26333549077,2026-05-23 13:08:49+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,13,5,1,0,0,1,1,0.001388888888888889,2,307,234,541,81,1.497,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,4,26,41647.0,0,0.0,10,19,18.281388888888888,89.0,0.011235955056179775,15,0.8666666666666667,1,28.0,1
kubernetes/kubernetes:26667922779,2026-05-29 23:44:51+00:00,train,High,platform,explicit_deployment_intent,database,main,deployment,23,4,0,1,1,1,1,0.0011111111111111111,2,21887,3100,24987,119,1.9002,7,5,1,1,1,1,1,0,0.0,0,1,0,0,0,1,18,541.0,0,0.0,5,13,154.60055555555556,90.0,0.011111111111111112,5,1.0,1,30.0,0
kubernetes/kubernetes:26815864160,2026-06-02 11:09:53+00:00,train,High,platform,explicit_deployment_intent,database,main,deployment,11,1,0,0,0,1,1,0.0016666666666666668,2,16862,52280,69142,295,1.3795,7,5,1,1,1,1,1,1,0.0035,0,1,0,0,0,1,18,24987.0,0,0.0,6,13,83.41722222222222,91.0,0.01098901098901099,5,1.0,1,18.0,0
kubernetes/kubernetes:26836227619,2026-06-02 17:19:54+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,17,1,0,0,0,1,1,0.0016666666666666668,2,270,186,456,76,1.3708,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,2,19,94129.0,0,0.0,7,14,6.166944444444445,92.0,0.010869565217391304,9,0.8888888888888888,1,21.0,1
kubernetes/kubernetes:26862108926,2026-06-03 03:35:48+00:00,train,Low,platform,explicit_deployment_intent,api_backend,main,deployment,3,2,0,0,1,1,1,0.001388888888888889,2,8,39,47,10,0.469,2,4,0,1,1,0,0,1,0.6667,0,0,0,0,0,3,20,94585.0,0,0.0,5,15,10.265,93.0,0.010752688172043012,1,1.0,1,36.0,2
ansible/ansible:27029311872,2026-06-05 17:15:50+00:00,train,Low,automation,mainline_delivery_proxy,documentation,main,verification,17,4,0,1,0,0,1,0.0022222222222222222,1,46,125,171,18,1.7961,1,1,0,0,1,1,0,1,0.8889,0,0,0,0,0,0,0,0.0,0,0.0,0,0,720.0,0.0,0.0,0,0.0,1,18.0,0
kubernetes/kubernetes:27224190042,2026-06-09 17:33:46+00:00,train,Low,platform,mainline_delivery_proxy,documentation,main,other,17,1,0,0,0,0,1,0.001388888888888889,2,13,118,131,7,2.5216,1,1,0,0,1,0,0,0,0.0,0,1,0,0,0,1,13,47.0,0,0.0,4,10,157.9661111111111,94.0,0.010638297872340425,0,0.0,1,18.0,0
kubernetes/kubernetes:27285657338,2026-06-10 15:04:04+00:00,train,Low,platform,mainline_delivery_proxy,observability,main,other,15,2,0,0,0,0,1,0.0019444444444444444,2,343,41,384,8,2.0,1,3,0,0,1,0,0,1,0.1429,0,1,0,0,0,1,13,131.0,0,0.0,5,11,21.505,95.0,0.010526315789473684,1,1.0,1,21.0,1
kubernetes/kubernetes:27375178317,2026-06-11 20:24:47+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,20,3,0,0,1,1,1,0.0016666666666666668,2,32,33,65,23,1.7386,3,5,0,1,1,0,1,0,0.0,0,1,0,0,0,2,13,515.0,0,0.0,6,10,29.345277777777778,96.0,0.010416666666666666,5,1.0,1,30.0,0
kubernetes/kubernetes:27764481915,2026-06-18 13:54:49+00:00,train,Medium,platform,explicit_deployment_intent,identity_security,main,deployment,13,3,0,0,0,1,1,0.0016666666666666668,2,522,93,615,41,1.6668,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,1,12,65.0,0,0.0,3,9,161.50055555555556,97.0,0.010309278350515464,6,1.0,1,18.0,0
kubernetes/kubernetes:27796438628,2026-06-18 23:50:52+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,23,3,0,0,1,1,1,0.0016666666666666668,2,86,1649,1735,90,1.6531,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,1,11,615.0,0,0.0,4,8,9.934166666666666,98.0,0.01020408163265306,5,1.0,1,33.0,1
kubernetes/kubernetes:28029552967,2026-06-23 13:24:50+00:00,train,Medium,platform,mainline_delivery_proxy,database,main,other,13,1,0,0,0,0,1,0.0016666666666666668,2,22,10,32,9,2.9477,1,5,1,0,1,0,0,0,0.0,0,1,0,0,0,2,9,2350.0,0,0.0,5,6,109.56611111111111,99.0,0.010101010101010102,2,1.0,1,18.0,0
kubernetes/kubernetes:28186078909,2026-06-25 16:46:35+00:00,train,High,platform,mainline_delivery_proxy,identity_security,main,other,16,3,0,0,0,0,1,0.0016666666666666668,2,2564,12737,15301,248,0.731,6,5,0,1,1,0,1,1,0.1408,0,1,0,0,0,2,10,1767.0,0,0.0,4,6,51.3625,100.0,0.01,4,1.0,1,18.0,0
kubernetes/kubernetes:28251131502,2026-06-26 16:26:38+00:00,train,High,platform,explicit_deployment_intent,identity_security,main,deployment,16,4,0,1,0,1,1,0.0016666666666666668,2,161,108,269,70,1.3976,5,5,0,1,1,0,1,0,0.0,0,1,0,0,0,2,11,15333.0,0,0.0,4,6,23.6675,101.0,0.009900990099009901,5,1.0,1,21.0,1
kubernetes/kubernetes:28391836603,2026-06-29 17:50:38+00:00,train,Low,platform,mainline_delivery_proxy,api_backend,main,other,17,0,0,0,0,0,1,0.0016666666666666668,2,900,516,1416,18,1.6114,1,4,0,0,1,0,0,1,0.0588,0,1,0,0,0,3,11,15602.0,0,0.0,5,5,73.4,102.0,0.00980392156862745,1,1.0,1,18.0,0
ansible/ansible:28397678176,2026-06-29 19:36:04+00:00,train,Low,automation,mainline_delivery_proxy,shared_platform,main,other,19,0,0,0,0,0,1,51.85111111111111,1,2,1,3,1,-0.0,1,3,0,0,0,1,0,1,1.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,578.3372222222222,0.0,0.0,0,0.0,1,18.0,0
hashicorp/terraform:28416692834,2026-06-30 02:44:00+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,other,2,1,0,0,1,0,1,11.070277777777777,1,1,2,3,1,-0.0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,720.0,0.0,0.0,0,0.0,1,30.0,0
hashicorp/terraform:28451838354,2026-06-30 14:26:15+00:00,train,Low,infrastructure,mainline_delivery_proxy,api_backend,main,verification,14,1,0,0,0,0,1,0.001388888888888889,1,289,542,831,9,-0.0,1,4,0,0,0,0,0,1,0.5,0,0,0,0,0,1,1,3.0,0,0.0,0,0,11.704166666666667,0.0,0.0,0,0.0,1,21.0,1
hashicorp/terraform:28451838646,2026-06-30 14:26:15+00:00,train,Low,infrastructure,mainline_delivery_proxy,api_backend,main,build,14,1,0,0,0,0,1,0.001388888888888889,1,289,542,831,9,-0.0,1,4,0,0,0,0,0,1,0.5,0,0,0,0,0,2,2,834.0,0,0.0,0,0,0.0,1.0,0.0,1,0.0,1,24.0,2
hashicorp/terraform:28454554922,2026-06-30 15:06:22+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,verification,15,1,0,0,0,0,1,22.278055555555557,1,5,5,10,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,3,3,1665.0,1,0.3333333333333333,0,0,0.6686111111111112,0.0,0.0,1,0.0,1,27.0,3
hashicorp/terraform:28454555735,2026-06-30 15:06:23+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,build,15,1,0,0,0,0,1,22.278333333333332,1,5,5,10,2,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,4,4,1675.0,1,0.25,1,0,0.0002777777777777778,1.0,0.0,2,0.5,1,30.0,4
hashicorp/terraform:28457975133,2026-06-30 15:58:30+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,verification,15,1,0,0,0,0,1,0.0011111111111111111,1,150,3,153,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,5,5,1685.0,2,0.4,1,0,0.8686111111111111,2.0,0.5,3,0.3333333333333333,1,33.0,5
hashicorp/terraform:28457975238,2026-06-30 15:58:30+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,build,15,1,0,0,0,0,1,0.0011111111111111111,1,150,3,153,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,6,6,1838.0,2,0.3333333333333333,1,0,0.0,3.0,0.3333333333333333,4,0.25,1,36.0,6
hashicorp/terraform:28458064402,2026-06-30 15:59:50+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,verification,15,1,0,0,0,0,1,5.215833333333333,1,1,1,2,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,7,7,1991.0,3,0.42857142857142855,2,1,0.022222222222222223,4.0,0.5,5,0.4,1,39.0,7
hashicorp/terraform:28458064857,2026-06-30 15:59:51+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,build,15,1,0,0,0,0,1,5.216111111111111,1,1,1,2,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,8,8,1993.0,3,0.375,3,1,0.0002777777777777778,5.0,0.4,6,0.5,1,42.0,8
hashicorp/terraform:28489891763,2026-07-01 02:44:18+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,other,2,2,0,0,1,0,1,15.956944444444444,1,1,1,2,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,9,9,1995.0,4,0.4444444444444444,3,1,10.740833333333333,1.0,0.0,7,0.42857142857142855,1,54.0,8
hashicorp/terraform:28503498089,2026-07-01 08:15:07+00:00,train,Low,infrastructure,mainline_delivery_proxy,shared_platform,main,other,8,2,0,0,0,0,1,21.470555555555556,1,1,1,2,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,10,10,1997.0,4,0.4,3,1,5.5136111111111115,0.0,0.0,8,0.375,1,42.0,9
hashicorp/terraform:28520018025,2026-07-01 13:10:56+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,verification,13,2,0,0,0,0,1,0.0011111111111111111,1,6,2,8,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,11,11,1999.0,4,0.36363636363636365,3,1,4.9302777777777775,0.0,0.0,0,0.0,1,42.0,10
hashicorp/terraform:28520018289,2026-07-01 13:10:57+00:00,train,Medium,infrastructure,mainline_delivery_proxy,documentation,main,build,13,2,0,0,0,0,1,0.001388888888888889,1,6,2,8,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,12,12,2007.0,4,0.3333333333333333,4,1,0.0002777777777777778,1.0,0.0,1,1.0,1,42.0,11
kubernetes/kubernetes:28523625863,2026-07-01 14:07:36+00:00,train,Low,platform,mainline_delivery_proxy,shared_platform,main,other,14,2,0,0,0,0,1,0.01888888888888889,2,7,0,7,1,-0.0,1,3,0,0,0,0,0,1,1.0,0,0,0,0,0,3,12,16986.0,0,0.0,5,5,44.28277777777778,0.0,0.0,0,0.0,1,18.0,0
hashicorp/terraform:28561657271,2026-07-02 02:43:54+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,other,2,3,0,0,1,0,1,13.550555555555556,1,6,2,8,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,13,13,2015.0,4,0.3076923076923077,5,2,13.549166666666666,2.0,0.0,2,1.0,1,42.0,4
hashicorp/terraform:28568373480,2026-07-02 05:46:10+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,5,3,0,0,1,0,1,21.476944444444445,1,11,11,22,6,-0.0,1,4,0,1,0,1,0,0,0.0,0,0,0,0,0,14,14,2023.0,4,0.2857142857142857,5,2,3.037777777777778,6.0,0.5,0,0.0,1,42.0,4
hashicorp/terraform:28568373620,2026-07-02 05:46:10+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,build,5,3,0,0,1,0,2,21.476944444444445,1,11,11,22,6,-0.0,1,4,0,1,0,1,0,0,0.0,0,0,0,0,0,15,15,2045.0,4,0.26666666666666666,6,3,0.0,7.0,0.42857142857142855,1,1.0,1,45.0,5
hashicorp/terraform:28568424892,2026-07-02 05:47:29+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,5,3,0,0,1,0,1,21.49888888888889,1,11,11,22,6,-0.0,1,4,0,1,0,1,0,0,0.0,0,0,0,0,0,16,16,2067.0,4,0.25,7,4,0.021944444444444444,1.0,0.0,2,1.0,1,48.0,6
hashicorp/terraform:28581473892,2026-07-02 09:56:55+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,verification,9,3,0,0,0,0,1,0.0011111111111111111,1,2,2,4,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,17,17,2089.0,4,0.23529411764705882,8,4,4.157222222222222,2.0,0.0,3,0.6666666666666666,1,36.0,6
hashicorp/terraform:28581474269,2026-07-02 09:56:55+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,build,9,3,0,0,0,0,1,0.0011111111111111111,1,2,2,4,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,18,18,2093.0,4,0.2222222222222222,9,4,0.0,3.0,0.0,4,0.75,1,39.0,7
hashicorp/terraform:28601361940,2026-07-02 15:21:00+00:00,train,High,infrastructure,mainline_delivery_proxy,database,main,verification,15,3,0,0,0,0,1,0.9736111111111111,1,253,7,260,3,0.9183,3,5,1,1,0,0,0,1,0.5,0,0,0,0,0,19,19,2097.0,4,0.21052631578947367,10,5,5.401388888888889,8.0,0.375,0,0.0,1,36.0,6
hashicorp/terraform:28601362244,2026-07-02 15:21:00+00:00,train,High,infrastructure,mainline_delivery_proxy,database,main,build,15,3,0,0,0,0,1,0.9736111111111111,1,253,7,260,3,0.9183,3,5,1,1,0,0,0,1,0.5,0,0,0,0,0,20,20,2357.0,4,0.2,11,6,0.0,9.0,0.3333333333333333,1,1.0,0,138.27,7
hashicorp/terraform:28606097539,2026-07-02 16:36:04+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,16,3,0,0,0,0,1,0.001388888888888889,1,757,1,758,9,0.5033,1,4,0,1,0,0,0,1,1.0,0,0,0,0,0,21,21,2617.0,4,0.19047619047619047,12,7,1.251111111111111,0.0,0.0,3,1.0,1,42.0,8
hashicorp/terraform:28606098739,2026-07-02 16:36:05+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,build,16,3,0,0,0,0,1,0.0016666666666666668,1,757,1,758,9,0.5033,1,4,0,1,0,0,0,1,1.0,0,0,0,0,0,22,22,3375.0,4,0.18181818181818182,13,7,0.0002777777777777778,1.0,0.0,4,1.0,1,42.0,9
hashicorp/terraform:28634927338,2026-07-03 02:43:19+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,other,2,4,0,1,1,0,1,10.122222222222222,1,757,1,758,9,0.5033,1,4,0,1,0,0,0,1,1.0,0,0,0,0,0,23,23,4133.0,4,0.17391304347826086,13,7,10.120555555555555,3.0,0.0,5,0.8,0,124.61,10
hashicorp/terraform:28648729610,2026-07-03 08:34:20+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,8,4,0,1,0,0,1,0.0008333333333333334,1,573,174,747,14,0.3712,1,4,0,1,0,0,0,1,0.4,0,0,0,0,0,24,24,4891.0,4,0.16666666666666666,14,7,5.8502777777777775,4.0,0.0,6,0.8333333333333334,0,116.2,7
hashicorp/terraform:28648729751,2026-07-03 08:34:20+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,build,8,4,0,1,0,0,1,0.0008333333333333334,1,573,174,747,14,0.3712,1,4,0,1,0,0,0,1,0.4,0,0,0,0,0,25,25,5638.0,4,0.16,15,7,0.0,5.0,0.0,7,0.8571428571428571,1,42.0,8
hashicorp/terraform:28663186448,2026-07-03 13:19:11+00:00,train,High,infrastructure,mainline_delivery_proxy,api_backend,main,verification,13,4,0,1,0,0,1,0.0011111111111111111,1,458,405,863,47,0.1485,3,4,0,1,0,0,0,1,0.2703,0,0,0,0,0,26,26,6385.0,4,0.15384615384615385,16,8,4.7475,6.0,0.0,2,0.0,1,39.0,7
hashicorp/terraform:28663186703,2026-07-03 13:19:11+00:00,train,High,infrastructure,mainline_delivery_proxy,api_backend,main,build,13,4,0,1,0,0,1,0.0011111111111111111,1,458,405,863,47,0.1485,3,4,0,1,0,0,0,1,0.2703,0,0,0,0,0,27,27,7248.0,4,0.14814814814814814,17,9,0.0,7.0,0.0,3,0.3333333333333333,1,42.0,8
hashicorp/terraform:28666868320,2026-07-03 14:29:27+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,14,4,0,1,0,0,1,0.0011111111111111111,1,468,4,472,9,0.5033,1,4,0,1,0,0,0,1,0.5,0,0,0,0,0,28,28,8111.0,4,0.14285714285714285,18,10,1.1711111111111112,0.0,0.0,8,0.875,1,42.0,9
hashicorp/terraform:28666868444,2026-07-03 14:29:27+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,build,14,4,0,1,0,0,1,0.0011111111111111111,1,468,4,472,9,0.5033,1,4,0,1,0,0,0,1,0.5,0,0,0,0,0,29,29,8583.0,4,0.13793103448275862,19,10,0.0,1.0,0.0,9,0.8888888888888888,1,42.0,10
kubernetes/kubernetes:28676597626,2026-07-03 18:04:49+00:00,train,Low,platform,mainline_delivery_proxy,shared_platform,main,other,18,4,0,1,0,0,1,17.908055555555556,2,189,89,278,6,-0.0,1,3,0,0,0,0,0,1,3.0,0,0,0,0,0,2,10,1423.0,0,0.0,4,3,51.95361111111111,1.0,0.0,1,1.0,1,18.0,0
kubernetes/kubernetes:28696236614,2026-07-04 05:27:13+00:00,train,Medium,platform,mainline_delivery_proxy,api_backend,main,other,5,5,1,0,1,0,1,6.046944444444445,2,769,322,1091,12,-0.0,2,4,0,1,0,0,0,1,0.5,0,0,0,0,0,3,11,1701.0,0,0.0,5,3,11.373333333333333,2.0,0.0,1,0.0,0,129.79,1
hashicorp/terraform:28764381543,2026-07-06 02:43:43+00:00,train,Medium,infrastructure,mainline_delivery_proxy,infrastructure,main,other,2,0,0,0,1,0,1,60.23888888888889,1,468,4,472,9,0.5033,1,4,0,1,0,0,0,1,0.5,0,0,0,0,0,30,30,9055.0,4,0.13333333333333333,20,11,60.23777777777778,4.0,0.0,10,0.9,0,108.26,0
hashicorp/terraform:28791167331,2026-07-06 12:22:26+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,verification,12,0,0,0,0,0,1,0.001388888888888889,1,5,2,7,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,31,31,9527.0,4,0.12903225806451613,21,12,9.645277777777778,8.0,0.0,5,0.8,1,21.0,1
hashicorp/terraform:28791167439,2026-07-06 12:22:26+00:00,train,Low,infrastructure,mainline_delivery_proxy,documentation,main,build,12,0,0,0,0,0,1,0.001388888888888889,1,5,2,7,2,1.0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,32,32,9534.0,4,0.125,21,12,0.0,9.0,0.0,6,0.6666666666666666,1,24.0,2
hashicorp/terraform:28792380563,2026-07-06 12:43:45+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,verification,12,0,0,0,0,0,1,0.0008333333333333334,1,337,17,354,14,0.9464,1,4,0,1,0,0,0,1,0.1667,0,0,0,0,0,33,33,9541.0,4,0.12121212121212122,21,12,0.3552777777777778,0.0,0.0,11,0.9090909090909091,1,27.0,3
hashicorp/terraform:28792380735,2026-07-06 12:43:46+00:00,train,High,infrastructure,mainline_delivery_proxy,infrastructure,main,build,12,0,0,0,0,0,1,0.0011111111111111111,1,337,17,354,14,0.9464,1,4,0,1,0,0,0,1,0.1667,0,0,0,0,0,34,34,9895.0,4,0.11764705882352941,22,13,0.0002777777777777778,1.0,0.0,12,0.9166666666666666,1,30.0,4
