repo_key,owner,repository,language,repository_quality_index,deployment_label,deployment_ready,repository_score,commit_activity_score,issue_activity_score,pr_activity_score,file_complexity_score,stars,forks,watchers,total_commits,total_issues,total_prs,total_files,size,open_issues,repository_age_days,last_update_days,has_license,has_description,popularity_score,bug_fix_ratio,feature_commit_ratio,refactor_commit_ratio,documentation_commit_ratio,average_commit_length,average_commit_words,author_diversity,commit_frequency,days_since_last_commit,closed_issue_ratio,bug_issue_ratio,average_issue_comments,stale_issue_ratio,merged_pr_ratio,average_changed_files,average_code_churn,source_code_ratio,documentation_ratio,config_ratio,test_ratio,binary_ratio,has_ci_cd,has_dockerfile,has_contributing_guide,dependency_file_count,max_directory_depth,weekend_commit_ratio,night_commit_ratio,average_issue_resolution_days,average_review_comments,average_merge_days,language_diversity,average_directory_depth,average_file_size
ultraworkers_claw-code,ultraworkers,claw-code,Rust,46.21,Production Ready,1,46.21,52.37,40.23,15.25,21.54,194756,109680,194756,30,20,20,100,25104,31,104,0,1,1,173487.0,0.5,0.2,0.0667,0.3333,155.5667,19.0333,10,0.2885,17,0.45,0.65,1.95,0.0,0.05,0.0,0.0,0.04,0.3,0.02,0.0,0.07,1,1,1,0,3,0.3,0.4667,0.2222,0.0,7.0,2,1.21,86505.57
openai_codex,openai,codex,Rust,46.18,Production Ready,1,46.18,57.16,14.6,65.0,22.02,97891,14585,97891,30,20,20,100,516676,9336,457,0,1,1,77064.5,0.3333,0.7333,0.0333,0.0333,647.8667,83.8333,22,0.0656,0,0.05,0.95,1.1,0.0,1.0,0.0,0.0,0.11,0.01,0.03,0.09,0.01,1,1,0,1,4,0.0,0.6,0.0,0.0,0.0,2,2.27,12380.53
iptv-org_iptv,iptv-org,iptv,TypeScript,46.04,Production Ready,1,46.04,38.33,56.05,35.46,30.67,132886,7581,132886,30,20,20,100,1302622,58,2798,0,1,1,101559.75,0.0667,0.1,0.0,0.0,475.6333,57.6667,8,0.0107,0,0.4,0.0,0.05,0.0,0.35,0.0,0.0,0.46,0.11,0.04,0.03,0.01,1,0,1,1,3,0.5,0.6667,0.0,0.0,0.2857,1,1.61,10413.7
plateaukao_einkbro,plateaukao,einkbro,Kotlin,45.97,Production Ready,1,45.97,52.83,48.0,55.62,34.45,1942,127,1942,30,20,20,100,59065,22,2291,0,1,1,1488.25,0.5333,0.4667,0.1,0.2333,670.2333,90.7,3,0.0131,0,0.7,0.4,2.0,0.1667,0.8,0.0,0.0,0.36,0.05,0.07,0.02,0.0,1,0,1,2,9,0.5,0.4667,23.6429,0.0,0.375,3,4.57,10644.3
fzlzjerry_wechat-antirecall,fzlzjerry,wechat-antirecall,Swift,45.97,Production Ready,1,45.97,57.0,65.18,45.71,27.0,298,36,298,30,20,14,18,298,9,70,0,0,1,232.5,0.5333,0.6,0.0,0.2333,192.8333,26.6667,4,0.4286,1,0.75,0.1,2.05,0.0,0.5714,0.0,0.0,0.1667,0.0556,0.0556,0.3889,0.0,1,0,0,0,3,0.2,0.4667,3.8667,0.0,0.0,1,1.5,16462.6667
eclipse-openvsx_openvsx,eclipse-openvsx,openvsx,Java,45.86,Production Ready,1,45.86,57.0,51.51,52.62,29.67,1996,343,1996,30,20,20,100,23409,117,2408,0,1,1,1582.75,0.4333,0.5,0.2,0.0333,381.6333,44.0,7,0.0125,0,0.55,0.4,1.6,0.0,0.75,0.0,0.0,0.2,0.09,0.12,0.01,0.01,1,1,1,3,3,0.0333,0.0,0.0909,0.0,1.1333,3,1.52,35427.3
sveltejs_svelte,sveltejs,svelte,JavaScript,45.82,Production Ready,1,45.82,63.67,33.91,35.75,28.09,87625,5123,87625,30,20,20,100,121322,1085,3522,0,1,1,66999.5,0.8333,0.5,0.0,0.2,1053.2,127.6,14,0.0085,0,0.55,0.9,1.0,0.0,0.35,0.0,0.0,0.1,0.37,0.04,0.14,0.02,1,0,1,0,4,0.0333,0.3,2.0909,0.0,0.0,2,2.22,4301.26
unrolled_render,unrolled,render,Go,45.78,Production Ready,1,45.78,47.93,58.15,50.06,36.76,1996,151,1996,30,20,20,46,172,1,4416,7,1,1,1534.75,0.2,0.4,0.1667,0.1,113.3,17.4333,9,0.0068,73,1.0,0.45,1.65,0.0,0.8,0.0,0.0,0.1957,0.0435,0.0217,0.6522,0.0,1,0,0,1,3,0.2,0.2,58.35,0.0,5.9375,2,0.9783,2077.4565
astral-sh_uv,astral-sh,uv,Rust,45.72,Production Ready,1,45.72,55.17,41.3,44.75,24.56,87443,3316,87443,30,20,20,100,179244,2762,1015,0,1,1,66411.25,0.6,0.2667,0.1,0.1333,1294.6667,127.3,5,0.0296,0,0.5,0.65,1.2,0.0,0.55,0.0,0.0,0.06,0.06,0.08,0.07,0.08,1,1,1,3,4,0.0,0.3,0.4,0.0,0.0,3,1.43,18069.37
unionlabs_union,unionlabs,union,Rust,45.66,Production Ready,1,45.66,48.33,47.07,44.25,31.29,73906,3886,73906,30,20,20,100,483738,192,1154,0,1,1,56401.0,0.4667,0.2,0.0,0.0,189.0667,24.5667,10,0.026,13,0.65,0.65,0.8,0.8571,0.65,0.0,0.0,0.28,0.03,0.06,0.03,0.02,1,0,1,3,5,0.1,0.0667,0.2308,0.0,5.0,6,1.64,33973.74
scraly_developers-conferences-agenda,scraly,developers-conferences-agenda,JavaScript,45.59,Production Ready,1,45.59,35.9,79.7,62.28,24.24,1986,507,1986,30,20,20,100,631415,10,3348,0,1,1,1616.25,0.1,0.3333,0.0,0.0667,140.2,11.5667,8,0.009,0,1.0,0.0,0.2,0.0,0.95,0.0,0.0,0.07,0.03,0.05,0.05,0.02,1,0,1,2,4,0.2333,0.0,0.5,0.0,0.4737,4,2.36,21546.81
composer_composer,composer,composer,PHP,45.52,Production Ready,1,45.52,54.0,46.68,61.64,20.75,29479,4813,29479,30,20,20,100,30100,141,5515,0,1,1,23312.5,0.4667,0.4667,0.0,0.0333,286.3333,30.2667,7,0.0054,4,0.6,0.65,3.35,0.0,0.95,0.0,0.0,0.22,0.05,0.03,0.0,0.0,1,0,1,1,5,0.0,0.0,1.1667,0.0,1.1053,1,1.87,12293.93
alitajs_umi-antd-pro,alitajs,umi-antd-pro,JavaScript,45.5,Production Ready,1,45.5,31.77,67.75,65.0,34.58,300,69,300,30,20,6,100,11882,0,3001,190,1,1,242.25,0.2333,0.1333,0.0,0.1333,65.3333,8.1,9,0.01,734,1.0,0.15,2.25,0.0,1.0,0.0,0.0,0.41,0.03,0.05,0.02,0.14,1,1,0,1,4,0.0333,0.4333,174.85,0.0,0.0,3,1.79,92793.3
syncthing_syncthing,syncthing,syncthing,Go,45.43,Production Ready,1,45.43,50.83,56.76,30.65,29.56,86354,5345,86354,30,20,20,100,125468,395,4612,0,1,1,66101.75,0.5,0.1333,0.0333,0.2667,316.2667,43.8333,6,0.0065,1,0.7,0.45,2.9,0.0,0.25,0.0,0.0,0.25,0.05,0.05,0.05,0.18,1,1,1,0,4,0.1667,0.3333,0.6429,0.0,0.6,3,1.61,23364.93
onozaty_redmine-view-customize,onozaty,redmine-view-customize,Ruby,45.34,Production Ready,1,45.34,44.33,57.0,62.55,29.85,295,67,295,30,20,20,59,663,1,4420,1,1,1,238.0,0.4,0.3667,0.0,0.0333,137.7333,19.6667,3,0.0068,8,1.0,0.6,5.0,0.0,1.0,0.0,0.0,0.2542,0.0339,0.0508,0.0847,0.2203,1,1,0,0,3,0.6333,0.1,13.85,0.0,2.45,3,1.5932,5515.5085
SwifQL_SwifQL,SwifQL,SwifQL,Swift,45.32,Production Ready,1,45.32,36.37,55.42,54.33,46.2,300,19,300,30,20,20,100,501,6,2771,200,1,1,229.75,0.2333,0.2667,0.1,0.0667,55.8667,9.2,6,0.0108,517,0.7,0.3,2.35,1.0,0.9,0.0,0.0,0.96,0.02,0.01,0.01,0.0,1,0,0,0,4,0.2333,0.6333,5.9286,0.0,6.1667,1,2.7,2849.59
Alamofire_Alamofire,Alamofire,Alamofire,Swift,45.32,Production Ready,1,45.32,64.67,47.45,31.25,30.08,42405,7664,42405,30,20,20,100,43658,44,4366,0,1,1,33719.75,0.6,0.6333,0.2,0.2,1684.4,167.8667,7,0.0069,20,0.9,0.75,3.95,0.5,0.4,0.0,0.0,0.5,0.04,0.01,0.01,0.04,1,0,1,1,4,0.4333,0.4667,18.7222,0.0,6.75,1,1.7,16891.16
ezEngine_ezEngine,ezEngine,ezEngine,C++,45.09,Production Ready,1,45.09,58.5,45.84,64.1,19.61,1982,251,1982,30,20,20,100,473788,33,4491,1,1,1,1549.25,0.6667,0.5667,0.1,0.0333,492.9333,69.5,4,0.0067,1,0.85,0.75,2.05,0.0,1.0,0.0,0.0,0.08,0.01,0.09,0.0,0.03,1,0,1,0,4,0.1,0.1,7.7059,0.0,0.9,2,2.85,3431.75
kangyu-california_PersistentWindows,kangyu-california,PersistentWindows,C#,45.04,Production Ready,1,45.04,43.0,54.25,63.4,30.94,1979,66,1979,30,20,20,63,3178,10,2396,0,1,1,1500.75,0.4,0.3333,0.0667,0.1333,579.6,78.9667,2,0.0125,13,0.85,0.4,2.25,0.3333,1.0,0.0,0.0,0.5556,0.0317,0.0159,0.0,0.1429,0,0,0,0,3,0.2,0.1333,23.7647,0.0,1.6,1,2.127,12287.4286
sander3_laravel-gdpr,sander3,laravel-gdpr,PHP,44.7,Production Ready,1,44.7,32.4,66.65,53.25,41.52,300,24,300,30,20,20,21,56,1,2992,0,1,1,231.0,0.4,0.3,0.0,0.0667,45.0667,5.7333,4,0.01,134,0.95,0.1,1.65,1.0,0.8,0.0,0.0,0.8095,0.0476,0.0476,0.0,0.0,0,0,0,1,4,0.3333,0.1,93.1053,0.0,2.75,1,1.5714,1244.9524
PHPMailer_PHPMailer,PHPMailer,PHPMailer,PHP,44.67,Production Ready,1,44.67,45.87,45.16,51.29,37.28,22245,9822,22245,30,20,20,100,31732,38,5439,0,1,1,19139.25,0.2333,0.3333,0.0333,0.1667,258.9,17.3667,5,0.0055,7,0.7,0.75,4.8,0.3333,0.7,0.0,0.0,0.46,0.06,0.04,0.01,0.04,1,1,0,1,3,0.2667,0.3,5.1429,0.0,0.2143,3,0.99,4485.36
serilog-mssql_serilog-sinks-mssqlserver,serilog-mssql,serilog-sinks-mssqlserver,C#,44.65,Production Ready,1,44.65,35.43,59.2,62.3,35.62,300,145,300,30,20,20,100,1325,3,4159,30,1,1,261.25,0.4,0.2333,0.0,0.0667,93.8333,13.1,3,0.0072,52,0.95,0.45,4.7,1.0,1.0,0.0,0.0,0.64,0.04,0.03,0.02,0.01,1,0,1,0,5,0.3667,0.1667,29.0526,0.0,2.7,1,3.22,2932.91
watercrawl_WaterCrawl,watercrawl,WaterCrawl,TypeScript,44.64,Production Ready,1,44.64,39.83,50.5,56.0,41.57,1992,250,1992,30,20,20,100,8378,5,575,0,1,1,1556.5,0.3667,0.3333,0.0667,0.1333,94.4,11.5,4,0.0522,54,0.95,0.6,0.5,0.0,0.8,0.0,0.0,0.63,0.04,0.04,0.13,0.01,1,1,1,0,3,0.1,0.7333,43.7368,0.0,0.0,2,2.04,7836.93
langflow-ai_langflow,langflow-ai,langflow,Python,44.63,Production Ready,1,44.63,58.33,30.46,29.0,22.25,151855,9676,151855,30,20,20,100,1409611,978,1251,0,1,1,116310.25,0.8,0.3,0.0,0.1333,806.0667,101.5667,6,0.024,6,0.45,0.75,1.4,0.0,0.2,0.0,0.0,0.0,0.01,0.03,0.29,0.0,1,1,0,0,4,0.0,0.3333,6.4444,0.0,0.0,2,2.31,7708.51
laravel_dusk,laravel,dusk,PHP,44.6,Production Ready,1,44.6,49.0,45.25,55.96,35.17,1943,330,1943,30,20,20,94,107970,5,3507,1,1,1,1539.75,0.2333,0.4,0.0667,0.0333,249.3333,21.9667,10,0.0086,10,0.8,0.65,2.75,1.0,0.85,0.0,0.0,0.3404,0.0426,0.0957,0.2872,0.0106,1,0,1,2,3,0.1,0.0333,38.3125,0.0,2.2941,2,1.5319,5032.3298
Seldaek_monolog,Seldaek,monolog,PHP,44.58,Production Ready,1,44.58,57.67,36.25,44.57,36.74,21397,1904,21397,30,20,20,100,4999,26,5626,4,1,1,16523.75,0.6333,0.5,0.0,0.0,289.8333,23.7,12,0.0053,12,0.8,0.9,1.25,1.0,0.7,0.0,0.0,0.69,0.03,0.03,0.0,0.02,1,0,0,1,4,0.2667,0.0,54.875,0.0,6.9286,1,2.26,10723.85
dqzg12300_fridaUiTools,dqzg12300,fridaUiTools,Python,44.5,Production Ready,1,44.5,33.57,42.75,65.0,45.48,2000,431,2000,30,20,3,100,207561,31,1868,0,0,1,1607.75,0.1667,0.3,0.2,0.1333,69.5333,7.9,4,0.0161,56,0.2,0.15,1.75,1.0,1.0,0.0,0.0,0.73,0.01,0.01,0.0,0.04,1,0,0,0,2,0.0,0.3667,2.5,0.0,0.0,3,1.0,493656.15
yt-dlp_yt-dlp,yt-dlp,yt-dlp,Python,44.41,Production Ready,1,44.41,45.5,39.02,24.5,26.74,177859,15216,177859,30,20,20,100,61519,2507,2087,0,1,1,137198.25,0.3,0.3333,0.1,0.0667,130.5333,15.6667,12,0.0144,1,0.6,0.9,2.35,0.0,0.1,0.0,0.0,0.24,0.04,0.05,0.07,0.02,1,1,1,0,3,0.2,0.4667,0.3333,0.0,0.0,2,1.36,17606.27
vuejs_vue,vuejs,vue,TypeScript,44.34,Production Ready,1,44.34,38.2,29.93,20.0,35.25,210147,33949,210147,30,20,20,100,32152,635,4733,0,1,1,166097.5,0.6667,0.0333,0.0,0.0667,67.7667,8.5333,9,0.0063,642,0.4,0.85,1.55,0.5,0.0,0.0,0.0,0.35,0.06,0.05,0.08,0.0,1,0,1,3,4,0.1667,0.2,2.125,0.0,0.0,4,2.26,5103.36
apple_swift-openapi-generator,apple,swift-openapi-generator,Swift,44.31,Production Ready,1,44.31,67.33,42.77,46.0,24.45,1946,172,1946,30,20,20,100,1795,128,1180,0,1,1,1502.5,0.6667,0.6,0.1333,0.5,2259.8333,198.7667,15,0.0254,10,0.6,0.75,3.1,0.375,0.7,0.0,0.0,0.24,0.13,0.13,0.04,0.0,1,0,1,0,5,0.0,0.0,1.8333,0.0,5.5,1,2.65,1425.68
njsmith_posy,njsmith,posy,Rust,44.21,Production Ready,1,44.21,49.4,31.25,54.41,44.46,300,19,300,30,16,13,85,569,14,1856,50,0,0,229.75,0.8,0.7667,0.0,0.0,54.9667,6.0667,4,0.0162,901,0.25,0.375,2.5,1.0,0.7692,0.0,0.0,0.6235,0.0471,0.0706,0.0706,0.0235,1,0,0,2,6,0.6667,0.8667,29.25,0.0,0.2,3,2.4588,7090.7765
tmux_tmux,tmux,tmux,C,44.16,Production Ready,1,44.16,52.67,48.54,24.5,42.8,47697,2774,47697,30,20,20,100,21946,28,4058,0,1,1,36466.25,0.2667,0.6,0.0,0.0333,149.7667,20.9,6,0.0074,0,0.7,0.75,3.4,0.0,0.1,0.0,0.0,0.75,0.03,0.01,0.0,0.0,1,0,1,0,2,0.0,0.1333,0.3571,0.0,0.0,2,0.23,7735.29
usememos_memos,usememos,memos,Go,44.13,Production Ready,1,44.13,53.83,34.65,44.66,30.75,61528,4556,61528,30,20,20,100,38089,17,1678,0,1,1,47285.0,0.4333,0.4333,0.0333,0.1,415.1333,60.2333,6,0.0179,0,0.55,0.9,1.1,0.0,0.55,0.0,0.0,0.2,0.47,0.01,0.23,0.0,1,0,0,1,4,0.3667,0.1333,1.4545,0.0,0.0909,1,2.29,9127.36
php-school_cli-menu,php-school,cli-menu,PHP,44.13,Production Ready,1,44.13,31.27,54.9,60.5,42.2,1947,106,1947,30,20,20,100,915,8,3920,7,1,1,1486.75,0.2,0.2333,0.0,0.0333,50.6667,7.2667,6,0.0077,336,0.7,0.25,4.4,1.0,0.9,0.0,0.0,0.77,0.03,0.02,0.13,0.0,1,0,0,1,3,0.1,0.0,131.0714,0.0,0.0,1,1.45,3331.34
google_google-authenticator-libpam,google,google-authenticator-libpam,C,44.09,Production Ready,1,44.09,52.67,57.36,43.56,31.54,1995,305,1995,30,20,20,39,645,60,3534,2,1,1,1572.5,0.6,0.2333,0.0667,0.0,141.5,20.7333,7,0.0085,136,0.7,0.4,3.65,0.8333,0.65,0.0,0.0,0.2308,0.0769,0.0769,0.0769,0.0,1,0,1,1,2,0.0667,0.0,2.2857,0.0,5.6923,4,0.8462,5967.359
huginn_huginn,huginn,huginn,Ruby,44.04,Production Ready,1,44.04,40.0,30.4,53.31,43.69,49611,4273,49611,30,20,20,100,9442,697,4874,0,1,1,38276.5,0.3,0.2,0.0667,0.0,190.0333,23.5667,3,0.0062,3,0.35,0.5,1.4,0.5385,0.8,0.0,0.0,0.67,0.02,0.01,0.0,0.02,1,0,0,1,5,0.4667,0.2,14.2857,0.0,2.6875,3,2.1,4205.46
denoland_deno,denoland,deno,Rust,43.98,Production Ready,1,43.98,62.0,22.0,22.25,37.77,107781,6277,107781,30,20,20,100,243124,1387,2982,0,1,1,82405.0,0.7333,0.5333,0.0667,0.0667,828.5667,114.4,7,0.0101,0,0.1,0.75,0.5,0.0,0.05,0.0,0.0,0.42,0.05,0.08,0.08,0.01,1,1,1,3,3,0.0333,0.1333,0.0,0.0,0.0,3,1.55,28429.53
obfuscurity_backstop,obfuscurity,backstop,Ruby,43.94,Production Ready,1,43.94,39.0,47.19,65.0,35.09,296,32,296,30,12,20,42,6686,3,5157,35,1,1,230.0,0.0333,0.4667,0.0,0.0,266.8333,20.6,3,0.0058,35,0.75,0.75,1.9167,1.0,1.0,0.0,0.0,0.4762,0.0476,0.0476,0.2619,0.0,0,1,0,1,4,0.0,0.3333,2.2222,0.0,0.0,1,2.0952,695.1429
beikeshop_beikeshop,beikeshop,beikeshop,PHP,43.93,Production Ready,1,43.93,41.13,53.75,46.08,43.65,1932,412,1932,30,20,20,100,36106,6,1545,0,1,1,1552.0,0.5333,0.2333,0.3,0.0333,105.5,11.9667,3,0.0194,6,0.7,0.2,1.75,0.8333,0.6,0.0,0.0,0.87,0.02,0.03,0.03,0.0,0,0,0,0,4,0.0333,0.3333,109.5714,0.0,0.9167,1,3.07,2363.05
telegram-sms_telegram-sms,telegram-sms,telegram-sms,Kotlin,43.93,Production Ready,1,43.93,58.33,63.55,24.5,36.55,1937,203,1937,30,20,20,100,4620,4,2840,4,1,1,1503.5,0.5,0.6667,0.1333,0.1,187.8333,26.2333,4,0.0106,5,0.85,0.1,2.55,0.0,0.1,0.0,0.0,0.57,0.02,0.03,0.0,0.0,1,0,0,0,9,0.1667,0.1,110.5294,0.0,0.0,2,5.64,7423.38
banksystembg_BankSystem,banksystembg,BankSystem,C#,43.88,Production Ready,1,43.88,30.13,68.08,51.5,41.5,299,137,299,30,20,20,100,3491,2,2706,0,1,1,258.5,0.1,0.4333,0.2,0.1333,50.3333,6.1333,3,0.0111,1958,0.9,0.15,0.3,1.0,0.7,0.0,0.0,0.82,0.02,0.01,0.02,0.0,1,0,0,0,6,0.4333,0.0,3.7222,0.0,0.0,1,4.01,2816.36
NodeSeekDev_NodeGet,NodeSeekDev,NodeGet,Rust,43.88,Production Ready,1,43.88,31.03,43.63,65.0,45.8,300,32,300,30,20,20,100,4106,8,195,2,1,1,233.0,0.5333,0.2,0.1667,0.1333,66.2667,9.5333,1,0.1538,19,0.65,0.6,1.25,0.0,1.0,0.0,0.0,0.81,0.03,0.1,0.0,0.0,1,1,1,7,5,0.5333,0.3333,5.6154,0.0,0.0,2,3.12,7753.64
latex-lsp_texlab,latex-lsp,texlab,Rust,43.73,Production Ready,1,43.73,60.0,41.25,34.42,40.87,1989,72,1989,30,20,20,100,34326,76,2761,0,1,1,1509.75,0.6,0.6333,0.0,0.0333,430.0667,31.3333,8,0.0109,9,0.55,0.4,1.25,0.8889,0.6,0.0,0.0,0.75,0.04,0.13,0.04,0.01,1,0,1,10,4,0.6,0.0,33.3636,0.0,12.5833,1,2.97,74920.75
agavrel_42_CheatSheet,agavrel,42_CheatSheet,C,43.71,Production Ready,1,43.71,47.93,55.33,28.12,49.44,2000,167,2000,30,9,8,64,2446,2,2522,1,0,1,1541.75,0.2667,0.7333,0.0,0.0333,90.6667,12.6,5,0.0119,22,0.7778,0.2222,0.8889,1.0,0.625,0.0,0.0,0.8125,0.0625,0.0,0.0156,0.0312,0,0,0,0,2,0.2333,0.3333,105.0,0.0,266.8,4,1.0,40559.9688
noborus_ov,noborus,ov,Go,43.7,Production Ready,1,43.7,32.23,61.1,62.49,33.8,1982,45,1982,30,20,20,100,13428,24,2305,0,1,1,1497.75,0.3333,0.1667,0.0667,0.2333,114.2667,15.9,1,0.013,2,0.75,0.05,2.6,1.0,0.95,0.0,0.0,0.44,0.18,0.03,0.23,0.15,1,0,0,1,2,0.3333,0.6667,22.7333,0.0,0.2632,1,0.9,22697.04
iluwatar_java-design-patterns,iluwatar,java-design-patterns,Java,43.68,Production Ready,1,43.68,60.0,44.8,14.75,31.18,94224,27365,94224,30,20,20,100,47722,145,4356,0,1,1,77509.25,0.3333,0.7,0.0667,0.3333,421.6,39.1667,10,0.0069,9,0.7,0.5,1.8,0.6667,0.15,0.0,0.0,0.45,0.07,0.09,0.11,0.09,1,0,1,6,9,0.5333,0.0,135.0714,0.0,12.0,1,4.57,9405.97
bitcoin_bitcoin,bitcoin,bitcoin,C++,43.66,Production Ready,1,43.66,57.0,34.75,32.67,26.35,89747,39174,89747,30,20,20,100,319245,672,5685,0,1,1,77103.75,0.4,0.4667,0.1333,0.2667,1011.6667,108.3333,12,0.0053,0,0.4,0.7,4.5,0.0,0.3,0.0,0.0,0.03,0.04,0.05,0.41,0.0,1,0,1,1,5,0.0667,0.0667,4.75,0.0,0.8333,2,1.7,3032.73
airbnb_lottie-ios,airbnb,lottie-ios,Swift,43.65,Production Ready,1,43.65,37.33,56.47,48.86,36.55,26794,3832,26794,30,20,20,100,202783,42,3567,0,1,1,21053.5,0.2333,0.3333,0.0667,0.0,76.4,10.0,26,0.0084,5,0.85,0.4,0.65,1.0,0.7,0.0,0.0,0.69,0.02,0.01,0.0,0.0,1,0,0,1,6,0.3667,0.2333,6.1765,0.0,2.6429,1,3.39,7736.3
nook-browser_Nook,nook-browser,Nook,Swift,43.57,Production Ready,1,43.57,58.33,43.77,53.31,24.71,1927,73,1927,30,20,20,100,7617,37,346,3,1,1,1463.5,0.7667,0.3,0.1333,0.0,404.2,53.5667,5,0.0867,46,0.45,0.3,1.1,0.6364,0.85,0.0,0.0,0.4,0.03,0.01,0.0,0.23,1,0,1,0,4,0.3333,0.5,6.3333,0.0,4.9412,1,2.76,43433.97
angular_angular,angular,angular,TypeScript,43.56,Production Ready,1,43.56,60.17,37.65,33.17,18.6,100646,27517,100646,30,20,20,100,647244,1132,4316,0,1,1,82363.75,0.5,0.4,0.1667,0.4667,310.0333,43.1,15,0.007,0,0.5,0.85,3.35,0.0,0.3,0.0,0.0,0.02,0.08,0.03,0.02,0.0,1,0,1,0,4,0.0667,0.1667,0.2,0.0,0.3333,2,1.53,53025.72
microcks_microcks,microcks,microcks,Java,43.48,Production Ready,1,43.48,56.67,46.11,44.2,32.1,1989,347,1989,30,20,20,100,9225,62,4158,0,1,1,1578.5,0.3667,0.6333,0.0,0.1667,464.3667,34.6333,10,0.0072,1,0.7,0.75,3.25,0.0,0.55,0.0,0.0,0.38,0.06,0.03,0.08,0.0,1,0,1,1,9,0.2,0.0,2.6429,0.0,0.5455,2,4.42,12487.8
databendlabs_openraft,databendlabs,openraft,Rust,43.43,Production Ready,1,43.43,62.17,54.95,65.0,2.83,1966,221,1966,30,20,20,100,15558,23,1887,0,1,1,1529.75,0.5333,0.6,0.1667,0.5,850.1667,117.8667,4,0.0159,0,1.0,0.9,2.95,0.0,1.0,0.0,0.0,0.0,0.03,0.03,0.0,0.74,1,0,1,1,3,0.5,0.1667,1.0,0.0,0.0,0,2.52,2632.23
nntaoli-project_goex,nntaoli-project,goex,Go,43.35,Production Ready,1,43.35,29.13,67.4,50.21,41.76,1991,646,1991,30,20,20,54,2181,1,3700,0,1,1,1654.75,0.1333,0.1,0.1333,0.1667,48.3667,5.8,5,0.0081,19,1.0,0.15,1.9,0.0,0.7,0.0,0.0,0.8333,0.037,0.0185,0.0,0.0185,1,0,0,1,3,0.1,0.2667,74.8,0.0,1.2857,1,1.4815,3365.2407
axios_axios,axios,axios,JavaScript,43.33,Production Ready,1,43.33,43.3,48.89,33.89,26.92,109107,11750,109107,30,20,20,100,27638,74,4347,0,1,1,84767.75,0.5333,0.2,0.0,0.1667,138.3667,11.9667,17,0.0069,0,0.8,0.55,1.7,0.0,0.35,0.0,0.0,0.0,0.7,0.01,0.02,0.01,1,0,1,0,5,0.1,0.0,8.3125,0.0,1.8571,2,2.73,8929.78
fatedier_frp,fatedier,frp,Go,43.31,Production Ready,1,43.31,39.53,30.5,44.75,34.25,108015,15108,108015,30,20,20,100,32326,55,3857,0,1,1,84788.25,0.1333,0.3333,0.0333,0.1,112.1333,16.7,4,0.0078,2,0.4,0.55,1.0,0.0,0.55,0.0,0.0,0.48,0.03,0.02,0.06,0.05,1,0,0,1,3,0.1333,0.2333,11.125,0.0,0.0,2,1.63,7112.02
KSDaemon_wampy.js,KSDaemon,wampy.js,TypeScript,43.3,Production Ready,1,43.3,54.33,46.3,42.5,35.68,300,43,300,30,20,20,65,7602,9,4546,12,1,1,235.75,0.4667,0.9333,0.0,0.0333,815.5,52.8,2,0.0066,12,0.7,0.45,1.8,1.0,0.5,0.0,0.0,0.3846,0.0923,0.0769,0.2154,0.0308,1,1,1,1,3,0.0333,0.0,88.7857,0.0,0.0,2,1.0615,17824.5692
bitshifter_glam-rs,bitshifter,glam-rs,Rust,43.25,Production Ready,1,43.25,31.5,50.53,62.75,39.85,2000,195,2000,30,20,20,100,5406,14,2834,0,1,1,1548.75,0.2333,0.3,0.0333,0.1,95.6667,10.3333,3,0.0106,14,0.75,0.4,2.0,0.2,0.95,0.0,0.0,0.77,0.04,0.03,0.0,0.0,1,0,1,1,3,0.7667,0.4333,9.4667,0.0,0.0,1,1.83,13279.71
trekhleb_javascript-algorithms,trekhleb,javascript-algorithms,JavaScript,43.21,Production Ready,1,43.21,39.93,43.2,23.0,21.34,196230,31046,196230,30,20,20,100,14956,402,3034,0,1,1,154934.0,0.3667,0.3333,0.0333,0.1333,71.0333,9.1,11,0.0099,17,0.6,0.4,1.2,1.0,0.2,0.0,0.0,0.15,0.15,0.04,0.14,0.17,1,0,1,1,5,0.3,0.1667,104.5,0.0,6.0,1,2.94,25257.62
permissionlesstech_bitchat,permissionlesstech,bitchat,Swift,43.17,Production Ready,1,43.17,58.67,43.75,40.14,28.09,26109,2498,26109,30,20,20,100,113146,58,374,0,1,1,20206.25,0.8333,0.6333,0.0667,0.2333,3503.1,490.7333,2,0.0802,3,0.7,0.5,0.75,0.5,0.45,0.0,0.0,0.49,0.02,0.02,0.01,0.22,1,0,0,0,3,0.0,0.0,38.2143,0.0,0.1111,1,2.04,27518.62
forem_forem,forem,forem,Ruby,43.17,Production Ready,1,43.17,59.17,34.55,60.5,17.48,22747,4182,22747,30,20,20,100,1818266,117,3529,0,1,1,18105.75,0.6667,0.5333,0.1,0.1667,560.4,75.9,4,0.0085,0,0.6,0.9,2.3,0.0,0.9,0.0,0.0,0.03,0.03,0.05,0.01,0.09,1,1,0,1,3,0.0667,0.2,4.75,0.0,0.0,2,1.01,36784.8
stefro_laravel-lang-country,stefro,laravel-lang-country,PHP,43.16,Production Ready,1,43.16,42.97,60.33,60.5,22.94,299,30,299,30,12,20,94,1250,0,2997,4,1,1,231.75,0.1,0.5333,0.0,0.0333,136.8,14.9667,10,0.01,87,1.0,0.4167,2.8333,0.0,0.9,0.0,0.0,0.1383,0.2234,0.0532,0.1277,0.0426,1,0,1,2,4,0.2,0.0,16.3333,0.0,0.0,1,1.6915,22166.4362
