deployment_id,repo,repo_domain,default_branch,repo_language,repo_size_kb,run_id,workflow_id,workflow_name,event,head_branch,head_sha,actor_login,created_at,updated_at,completed_at,workflow_conclusion_observed,workflow_failed_observed,run_attempt,run_number,candidate_type
kubernetes/kubernetes:22489166062,kubernetes/kubernetes,platform,master,Go,1491193,22489166062,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,3f2ebc50eecfaeda23df4435dc82422fa65425ed,dependabot[bot],2026-02-27T13:59:37Z,2026-02-27T14:01:11Z,2026-02-27T14:01:11Z,success,0,1,44,explicit_deployment_intent
kubernetes/kubernetes:22630761863,kubernetes/kubernetes,platform,master,Go,1491193,22630761863,216875104,Graph Update: go_modules in /staging/src/k8s.io/dynamic-resource-allocation #1266917168,dynamic,master,ca6034ad9a1d0a61d3004a8a2e2cc0d8aee630a8,dependabot[bot],2026-03-03T15:45:34Z,2026-03-03T15:46:28Z,2026-03-03T15:46:28Z,success,0,1,45,explicit_deployment_intent
kubernetes/kubernetes:22701524720,kubernetes/kubernetes,platform,master,Go,1491193,22701524720,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,ef8a14f679491f858968f49a847c393a3a3fc5e2,dependabot[bot],2026-03-05T03:56:22Z,2026-03-05T03:57:55Z,2026-03-05T03:57:55Z,success,0,1,46,explicit_deployment_intent
kubernetes/kubernetes:22702713680,kubernetes/kubernetes,platform,master,Go,1491193,22702713680,216875104,Graph Update: go_modules in /hack/tools/golangci-lint #1268989292,dynamic,master,8bd1505fc06855f9e30cf6b7fe9961e0da4884d1,dependabot[bot],2026-03-05T04:44:21Z,2026-03-05T04:45:06Z,2026-03-05T04:45:06Z,success,0,1,47,mainline_delivery_proxy
kubernetes/kubernetes:22730134121,kubernetes/kubernetes,platform,master,Go,1491193,22730134121,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,77c013637cb40e1b5d2b26664dc7b297f1ff2693,dependabot[bot],2026-03-05T18:12:34Z,2026-03-05T18:14:16Z,2026-03-05T18:14:16Z,success,0,1,48,explicit_deployment_intent
kubernetes/kubernetes:22750489427,kubernetes/kubernetes,platform,master,Go,1491193,22750489427,216875104,"Graph Update: go_modules in /., /hack/tools, /hack/tools/golangci-lint, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /stagin...",dynamic,master,800a58b7c515b3d5e2677f6af37f9ece186b67c0,dependabot[bot],2026-03-06T05:28:28Z,2026-03-06T05:30:03Z,2026-03-06T05:30:03Z,success,0,1,49,explicit_deployment_intent
kubernetes/kubernetes:22908553262,kubernetes/kubernetes,platform,master,Go,1491193,22908553262,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,9d0495ec93f7942b9fd6482df79820376a447eee,dependabot[bot],2026-03-10T14:51:27Z,2026-03-10T14:53:15Z,2026-03-10T14:53:15Z,success,0,1,50,explicit_deployment_intent
kubernetes/kubernetes:22975477414,kubernetes/kubernetes,platform,master,Go,1491193,22975477414,216875104,Graph Update: go_modules in /. #1275965755,dynamic,master,9d5db065bd1c9e0a17a91d2aa21dedc8dab6d673,dependabot[bot],2026-03-11T21:31:41Z,2026-03-11T21:32:34Z,2026-03-11T21:32:34Z,success,0,1,51,mainline_delivery_proxy
kubernetes/kubernetes:22977768691,kubernetes/kubernetes,platform,master,Go,1491193,22977768691,216875104,Graph Update: go_modules in /hack/tools/golangci-lint #1276025183,dynamic,master,1d7d9653387d486d26f9e26900fa0f88d5edfed5,dependabot[bot],2026-03-11T22:37:41Z,2026-03-11T22:38:38Z,2026-03-11T22:38:38Z,success,0,1,52,mainline_delivery_proxy
kubernetes/kubernetes:22981315422,kubernetes/kubernetes,platform,master,Go,1491193,22981315422,216875104,Graph Update: go_modules in /. #1276134352,dynamic,master,0909c60df91cfe49be72a29d363ae6e04cc3ed8c,dependabot[bot],2026-03-12T00:40:01Z,2026-03-12T00:40:59Z,2026-03-12T00:40:59Z,success,0,1,53,mainline_delivery_proxy
kubernetes/kubernetes:23006231063,kubernetes/kubernetes,platform,master,Go,1491193,23006231063,216875104,Graph Update: go_modules in /. #1276643567,dynamic,master,a3ac5144e7dd84afd1fd39d6dc36343fa24acb78,dependabot[bot],2026-03-12T14:11:51Z,2026-03-12T14:13:04Z,2026-03-12T14:13:04Z,success,0,1,54,mainline_delivery_proxy
kubernetes/kubernetes:23049629036,kubernetes/kubernetes,platform,master,Go,1491193,23049629036,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/cri-client, /staging/src/k8s.io/...",dynamic,master,2bd6c7fe3cb8663804dc6e7672ff01aeebc97274,dependabot[bot],2026-03-13T11:53:42Z,2026-03-13T11:55:25Z,2026-03-13T11:55:25Z,success,0,1,55,explicit_deployment_intent
kubernetes/kubernetes:23150923808,kubernetes/kubernetes,platform,master,Go,1491193,23150923808,216875104,Graph Update: go_modules in /. #1281149874,dynamic,master,9c7e57bb7c5e8c829b6d5f4f3bd78e8dc33c4486,dependabot[bot],2026-03-16T15:13:56Z,2026-03-16T15:14:56Z,2026-03-16T15:14:56Z,success,0,1,56,mainline_delivery_proxy
kubernetes/kubernetes:23252478820,kubernetes/kubernetes,platform,master,Go,1491193,23252478820,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/component-base, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/cri-client, /staging/src/k8s.io/dynamic-resource-allocation, /staging/src/k8s.io/endpointslice, /staging/src/k8s.io/kube-aggregator, /staging/src/k8s.io/kube-controller-manager, /staging/src/k8s.io/kube-proxy, /staging/src/k8s.io/kube-s...",dynamic,master,cf09296f9ab90e5a8855105c270fdc57546e94a0,dependabot[bot],2026-03-18T15:25:02Z,2026-03-18T15:26:30Z,2026-03-18T15:26:30Z,success,0,1,57,explicit_deployment_intent
kubernetes/kubernetes:23259107425,kubernetes/kubernetes,platform,master,Go,1491193,23259107425,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,ec68099e62c85901c8d225705d55adfac26cf69d,dependabot[bot],2026-03-18T17:51:43Z,2026-03-18T17:53:26Z,2026-03-18T17:53:26Z,success,0,1,58,explicit_deployment_intent
kubernetes/kubernetes:23275633000,kubernetes/kubernetes,platform,master,Go,1491193,23275633000,216875104,Graph Update: go_modules in /staging/src/k8s.io/cri-client #1284630387,dynamic,master,0eb3ae1640e0fc9db151e5063815187afeb9b5af,dependabot[bot],2026-03-19T01:38:40Z,2026-03-19T01:39:33Z,2026-03-19T01:39:33Z,success,0,1,59,explicit_deployment_intent
kubernetes/kubernetes:23316397957,kubernetes/kubernetes,platform,master,Go,1491193,23316397957,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/component-base, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/cri-api, /staging/src/k8s.io/cri-client, /staging/src/k8s.io/cri-streaming, /staging/src/k8s.io/dynamic-resource-allocation, /staging/src/k8s.io/endpointslice, /staging/src/k8s.io/externaljwt, /staging/src/k8s.io/kms, /staging/src/k8s.io/kms/internal/plugins/_mock, /st...",dynamic,master,e00eb8f394b92630827e95d22b9185d72d70d906,dependabot[bot],2026-03-19T20:52:37Z,2026-03-19T20:53:52Z,2026-03-19T20:53:52Z,success,0,1,60,explicit_deployment_intent
kubernetes/kubernetes:24362875589,kubernetes/kubernetes,platform,master,Go,1491193,24362875589,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/cri-streaming, /staging/src/k8s....",dynamic,master,02b979213695b4e3d707ceb5a79095ae7d81b7a0,dependabot[bot],2026-04-13T19:34:17Z,2026-04-13T19:35:43Z,2026-04-13T19:35:43Z,success,0,1,61,explicit_deployment_intent
kubernetes/kubernetes:24366816123,kubernetes/kubernetes,platform,master,Go,1491193,24366816123,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/component-base, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/cri-api, /staging/src/k8s.io/cri-client, /staging/src/k8s.io/cri-streaming, /staging/src/k8s.io/dynamic-resource-allocation, /staging/src/k8s.io/endpointslice, /staging/src/k8s.io/externaljwt, /staging/src/k8s.io/kms, /staging/src/k8s.io/kms/internal/plugins/_mock, /st...",dynamic,master,eb51fbf7c6de0e361504729feabdadd178cd2b7b,dependabot[bot],2026-04-13T21:04:43Z,2026-04-13T21:05:51Z,2026-04-13T21:05:51Z,success,0,1,62,explicit_deployment_intent
kubernetes/kubernetes:24812308811,kubernetes/kubernetes,platform,master,Go,1491193,24812308811,216875104,Graph Update: go_modules in /hack/tools/instrumentation #1334046063,dynamic,master,f0acd90511f64dcf5f56ebc4b684b981e60fd8cd,dependabot[bot],2026-04-23T01:50:56Z,2026-04-23T01:51:50Z,2026-04-23T01:51:50Z,success,0,1,63,mainline_delivery_proxy
kubernetes/kubernetes:24838105144,kubernetes/kubernetes,platform,master,Go,1491193,24838105144,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/controller-manager, /staging/src/k8s.io/dynamic-resource-allocation, /staging/src/k8s.io/kube-aggregator, /staging/src/k8s.io/kube-controller-manager, /staging/src/k8s.io/kube-scheduler, /staging/src/k8s.io/pod-security-admission, /staging/src/k8s.io/sample-apiserver #1335082599",dynamic,master,326c31cdc0e3b31ca1ed35d2ccf93887b8c31610,dependabot[bot],2026-04-23T13:30:53Z,2026-04-23T13:32:20Z,2026-04-23T13:32:20Z,success,0,1,64,explicit_deployment_intent
kubernetes/kubernetes:24840919829,kubernetes/kubernetes,platform,master,Go,1491193,24840919829,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:33:45Z,2026-04-23T14:36:54Z,2026-04-23T14:36:54Z,failure,1,1,65,explicit_deployment_intent
kubernetes/kubernetes:24840920799,kubernetes/kubernetes,platform,master,Go,1491193,24840920799,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:33:49Z,2026-04-23T14:36:37Z,2026-04-23T14:36:37Z,failure,1,1,66,explicit_deployment_intent
kubernetes/kubernetes:24840942686,kubernetes/kubernetes,platform,master,Go,1491193,24840942686,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:34:50Z,2026-04-23T14:36:45Z,2026-04-23T14:36:45Z,failure,1,1,67,explicit_deployment_intent
kubernetes/kubernetes:24840948688,kubernetes/kubernetes,platform,master,Go,1491193,24840948688,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:35:01Z,2026-04-23T14:36:38Z,2026-04-23T14:36:38Z,failure,1,1,68,explicit_deployment_intent
kubernetes/kubernetes:24841019715,kubernetes/kubernetes,platform,master,Go,1491193,24841019715,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:37:01Z,2026-04-23T14:37:18Z,2026-04-23T14:37:18Z,failure,1,1,69,explicit_deployment_intent
kubernetes/kubernetes:24841027775,kubernetes/kubernetes,platform,master,Go,1491193,24841027775,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:37:15Z,2026-04-23T14:37:59Z,2026-04-23T14:37:59Z,failure,1,1,70,explicit_deployment_intent
kubernetes/kubernetes:24841193829,kubernetes/kubernetes,platform,master,Go,1491193,24841193829,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,5ed1fd971d594a3cda7f7e26cd037e8be37f520f,dependabot[bot],2026-04-23T14:39:56Z,2026-04-23T14:42:07Z,2026-04-23T14:42:07Z,success,0,1,71,explicit_deployment_intent
kubernetes/kubernetes:24877363468,kubernetes/kubernetes,platform,master,Go,1491193,24877363468,216875104,"Graph Update: go_modules in /., /hack/tools/instrumentation, /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.i...",dynamic,master,1f22abeebcb4e1ecae2f3dbcf3f0cd747ecfb3d6,dependabot[bot],2026-04-24T07:16:52Z,2026-04-24T07:18:49Z,2026-04-24T07:18:49Z,success,0,1,72,explicit_deployment_intent
kubernetes/kubernetes:24879421562,kubernetes/kubernetes,platform,master,Go,1491193,24879421562,216875104,"Graph Update: go_modules in /., /staging/src/k8s.io/api, /staging/src/k8s.io/apiextensions-apiserver, /staging/src/k8s.io/apimachinery, /staging/src/k8s.io/apiserver, /staging/src/k8s.io/cli-runtime, /staging/src/k8s.io/client-go, /staging/src/k8s.io/cloud-provider, /staging/src/k8s.io/cluster-bootstrap, /staging/src/k8s.io/code-generator, /staging/src/k8s.io/code-generator/examples, /staging/src/k8s.io/component-base, /staging/src/k8s.io/component-helpers, /staging/src/k8s.io/controller-manager, /stagin...",dynamic,master,6e4605d14e04ea9681b6dd6b5729c788e28e89b7,dependabot[bot],2026-04-24T08:12:59Z,2026-04-24T08:14:30Z,2026-04-24T08:14:30Z,success,0,1,73,explicit_deployment_intent
